data_rate,rep,service_type,slo_set,p_fitness,dist,cores,data_quality,model_size
0.6,13,elastic-workbench-cv-analyzer,DEFAULT,0.4943030707854511,"(np.float64(3.711269956107785), np.float64(1.6481535368650277))",3.5284547315340284,267.41309379835343,3.146123195221949
0.6,13,elastic-workbench-pc-visualizer,DEFAULT,0.7229822483284822,"(np.float64(191.8541044788772), np.float64(12.290329196275861))",1.0,52.13481610646701,-1.0
0.6,14,elastic-workbench-qr-detector,DEFAULT,0.4479379894348501,"(np.float64(65.19635058441997), np.float64(39.0237523268517))",1.8815999932135727,490.2430126783898,-1.0
0.6,14,elastic-workbench-cv-analyzer,DEFAULT,0.4943030707854511,"(np.float64(3.711269956107785), np.float64(1.6481535368650277))",3.5284547315340284,267.41309379835343,3.146123195221949
0.6,14,elastic-workbench-pc-visualizer,DEFAULT,0.7229822483284822,"(np.float64(191.8541044788772), np.float64(12.290329196275861))",1.0,52.13481610646701,-1.0
0.6,15,elastic-workbench-qr-detector,DEFAULT,0.4479379894348501,"(np.float64(65.19635058441997), np.float64(39.0237523268517))",1.8815999932135727,490.2430126783898,-1.0
0.6,15,elastic-workbench-cv-analyzer,DEFAULT,0.4943030707854511,"(np.float64(3.711269956107785), np.float64(1.6481535368650277))",3.5284547315340284,267.41309379835343,3.146123195221949
0.6,15,elastic-workbench-pc-visualizer,DEFAULT,0.7229822483284822,"(np.float64(191.8541044788772), np.float64(12.290329196275861))",1.0,52.13481610646701,-1.0
0.6,16,elastic-workbench-qr-detector,DEFAULT,0.4479379894348501,"(np.float64(65.19635058441997), np.float64(39.0237523268517))",1.8815999932135727,490.2430126783898,-1.0
0.6,16,elastic-workbench-cv-analyzer,DEFAULT,0.4943030707854511,"(np.float64(3.711269956107785), np.float64(1.6481535368650277))",3.5284547315340284,267.41309379835343,3.146123195221949
0.6,16,elastic-workbench-pc-visualizer,DEFAULT,0.7229822483284822,"(np.float64(191.8541044788772), np.float64(12.290329196275861))",1.0,52.13481610646701,-1.0
0.6,17,elastic-workbench-qr-detector,DEFAULT,0.4479379894348501,"(np.float64(65.19635058441997), np.float64(39.0237523268517))",1.8815999932135727,490.2430126783898,-1.0
0.6,17,elastic-workbench-cv-analyzer,DEFAULT,0.4943030707854511,"(np.float64(3.711269956107785), np.float64(1.6481535368650277))",3.5284547315340284,267.41309379835343,3.146123195221949
0.6,17,elastic-workbench-pc-visualizer,DEFAULT,0.7229822483284822,"(np.float64(191.8541044788772), np.float64(12.290329196275861))",1.0,52.13481610646701,-1.0
0.6,18,elastic-workbench-qr-detector,DEFAULT,0.4479379894348501,"(np.float64(65.19635058441997), np.float64(39.0237523268517))",1.8815999932135727,490.2430126783898,-1.0
0.6,18,elastic-workbench-cv-analyzer,DEFAULT,0.4943030707854511,"(np.float64(3.711269956107785), np.float64(1.6481535368650277))",3.5284547315340284,267.41309379835343,3.146123195221949
0.6,18,elastic-workbench-pc-visualizer,DEFAULT,0.7229822483284822,"(np.float64(191.8541044788772), np.float64(12.290329196275861))",1.0,52.13481610646701,-1.0
0.6,19,elastic-workbench-qr-detector,DEFAULT,0.4479379894348501,"(np.float64(65.19635058441997), np.float64(39.0237523268517))",1.8815999932135727,490.2430126783898,-1.0
0.6,19,elastic-workbench-cv-analyzer,DEFAULT,0.4943030707854511,"(np.float64(3.711269956107785), np.float64(1.6481535368650277))",3.5284547315340284,267.41309379835343,3.146123195221949
0.6,19,elastic-workbench-pc-visualizer,DEFAULT,0.7229822483284822,"(np.float64(191.8541044788772), np.float64(12.290329196275861))",1.0,52.13481610646701,-1.0
0.6,20,elastic-workbench-qr-detector,DEFAULT,0.4479379894348501,"(np.float64(65.19635058441997), np.float64(39.0237523268517))",1.8815999932135727,490.2430126783898,-1.0
0.6,20,elastic-workbench-cv-analyzer,DEFAULT,0.4943030707854511,"(np.float64(3.711269956107785), np.float64(1.6481535368650277))",3.5284547315340284,267.41309379835343,3.146123195221949
0.6,20,elastic-workbench-pc-visualizer,DEFAULT,0.7229822483284822,"(np.float64(191.8541044788772), np.float64(12.290329196275861))",1.0,52.13481610646701,-1.0
0.6,21,elastic-workbench-qr-detector,DEFAULT,0.4479379894348501,"(np.float64(65.19635058441997), np.float64(39.0237523268517))",1.8815999932135727,490.2430126783898,-1.0
0.6,21,elastic-workbench-cv-analyzer,DEFAULT,0.4943030707854511,"(np.float64(3.711269956107785), np.float64(1.6481535368650277))",3.5284547315340284,267.41309379835343,3.146123195221949
0.6,21,elastic-workbench-pc-visualizer,DEFAULT,0.7229822483284822,"(np.float64(191.8541044788772), np.float64(12.290329196275861))",1.0,52.13481610646701,-1.0
0.6,22,elastic-workbench-qr-detector,DEFAULT,0.4479379894348501,"(np.float64(65.19635058441997), np.float64(39.0237523268517))",1.8815999932135727,490.2430126783898,-1.0
0.6,22,elastic-workbench-cv-analyzer,DEFAULT,0.4943030707854511,"(np.float64(3.711269956107785), np.float64(1.6481535368650277))",3.5284547315340284,267.41309379835343,3.146123195221949
0.6,22,elastic-workbench-pc-visualizer,DEFAULT,0.7229822483284822,"(np.float64(191.8541044788772), np.float64(12.290329196275861))",1.0,52.13481610646701,-1.0
0.6,23,elastic-workbench-qr-detector,DEFAULT,0.4479379894348501,"(np.float64(65.19635058441997), np.float64(39.0237523268517))",1.8815999932135727,490.2430126783898,-1.0
0.6,23,elastic-workbench-cv-analyzer,DEFAULT,0.4943030707854511,"(np.float64(3.711269956107785), np.float64(1.6481535368650277))",3.5284547315340284,267.41309379835343,3.146123195221949
0.6,23,elastic-workbench-pc-visualizer,DEFAULT,0.7229822483284822,"(np.float64(191.8541044788772), np.float64(12.290329196275861))",1.0,52.13481610646701,-1.0
0.6,24,elastic-workbench-qr-detector,DEFAULT,0.4479379894348501,"(np.float64(65.19635058441997), np.float64(39.0237523268517))",1.8815999932135727,490.2430126783898,-1.0
0.6,24,elastic-workbench-cv-analyzer,DEFAULT,0.4943030707854511,"(np.float64(3.711269956107785), np.float64(1.6481535368650277))",3.5284547315340284,267.41309379835343,3.146123195221949
0.6,24,elastic-workbench-pc-visualizer,DEFAULT,0.7229822483284822,"(np.float64(191.8541044788772), np.float64(12.290329196275861))",1.0,52.13481610646701,-1.0
0.6,25,elastic-workbench-qr-detector,DEFAULT,0.4479379894348501,"(np.float64(65.19635058441997), np.float64(39.0237523268517))",1.8815999932135727,490.2430126783898,-1.0
0.6,25,elastic-workbench-cv-analyzer,DEFAULT,0.4943030707854511,"(np.float64(3.711269956107785), np.float64(1.6481535368650277))",3.5284547315340284,267.41309379835343,3.146123195221949
0.6,25,elastic-workbench-pc-visualizer,DEFAULT,0.7229822483284822,"(np.float64(191.8541044788772), np.float64(12.290329196275861))",1.0,52.13481610646701,-1.0
0.6,26,elastic-workbench-qr-detector,DEFAULT,0.4479379894348501,"(np.float64(65.19635058441997), np.float64(39.0237523268517))",1.8815999932135727,490.2430126783898,-1.0
0.6,26,elastic-workbench-cv-analyzer,DEFAULT,0.4943030707854511,"(np.float64(3.711269956107785), np.float64(1.6481535368650277))",3.5284547315340284,267.41309379835343,3.146123195221949
0.6,26,elastic-workbench-pc-visualizer,DEFAULT,0.7229822483284822,"(np.float64(191.8541044788772), np.float64(12.290329196275861))",1.0,52.13481610646701,-1.0
0.6,27,elastic-workbench-qr-detector,DEFAULT,0.4479379894348501,"(np.float64(65.19635058441997), np.float64(39.0237523268517))",1.8815999932135727,490.2430126783898,-1.0
0.6,27,elastic-workbench-cv-analyzer,DEFAULT,0.4943030707854511,"(np.float64(3.711269956107785), np.float64(1.6481535368650277))",3.5284547315340284,267.41309379835343,3.146123195221949
0.6,27,elastic-workbench-pc-visualizer,DEFAULT,0.7229822483284822,"(np.float64(191.8541044788772), np.float64(12.290329196275861))",1.0,52.13481610646701,-1.0
0.6,28,elastic-workbench-qr-detector,DEFAULT,0.4479379894348501,"(np.float64(65.19635058441997), np.float64(39.0237523268517))",1.8815999932135727,490.2430126783898,-1.0
0.6,28,elastic-workbench-cv-analyzer,DEFAULT,0.4943030707854511,"(np.float64(3.711269956107785), np.float64(1.6481535368650277))",3.5284547315340284,267.41309379835343,3.146123195221949
